id,id_artiste,date,nombre_ecoutes,plateforme
2748,18,2024-07-16,7109,Deezer
2749,17,2024-06-05,14104,Deezer
2750,14,2024-07-25,1614,Deezer
2751,25,2024-09-03,12507,Apple Music
2752,3,2024-08-02,6413,YouTube Music
2753,3,2024-09-04,4139,Spotify
2754,2,2024-06-26,5700,Deezer
2755,2,2024-08-23,2822,YouTube Music
2756,26,2024-08-18,14293,Deezer
2757,4,2024-06-09,9802,Spotify
2758,28,2024-08-10,7533,Apple Music
2759,8,2024-07-04,1810,Spotify
2760,4,2024-09-05,12466,Apple Music
2761,9,2024-07-05,4530,Deezer
2762,10,2024-06-07,10287,YouTube Music
2763,19,2024-09-03,8738,Spotify
2764,28,2024-07-27,5509,Spotify
2765,21,2024-08-10,372,YouTube Music
2766,1,2024-06-21,9469,Deezer
2767,2,2024-08-04,3612,YouTube Music
2768,26,2024-06-08,9401,YouTube Music
2769,27,2024-09-20,3135,Deezer
2770,21,2024-09-14,14835,Deezer
2771,25,2024-09-13,10599,Apple Music
2772,5,2024-06-06,13057,Spotify
2773,19,2024-07-08,1404,Apple Music
2774,22,2024-06-30,3080,Spotify
2775,20,2024-06-23,11061,Spotify
2776,23,2024-07-12,12432,Apple Music
2777,3,2024-09-03,4423,Deezer
2778,5,2024-07-14,12961,Deezer
2779,2,2024-09-20,8259,Apple Music
2780,14,2024-06-15,5405,YouTube Music
2781,23,2024-07-05,7851,Spotify
2782,17,2024-09-22,10269,YouTube Music
2783,15,2024-09-17,13321,Spotify
2784,29,2024-09-06,12737,Spotify
2785,8,2024-06-23,3253,Spotify
2786,22,2024-07-14,9504,Apple Music
2787,6,2024-06-01,3503,Spotify
2788,13,2024-08-28,7636,YouTube Music
2789,19,2024-09-21,4280,YouTube Music
2790,2,2024-07-14,11039,Deezer
2791,15,2024-06-09,8564,Spotify
2792,1,2024-08-22,5293,Spotify
2793,1,2024-06-18,13700,Deezer
2794,17,2024-06-21,7880,Spotify
2795,18,2024-06-20,7292,Spotify
2796,12,2024-09-26,10020,Deezer
2797,30,2024-07-24,11019,Apple Music
2798,26,2024-09-15,1739,Deezer
2799,13,2024-09-11,14536,YouTube Music
2800,25,2024-07-19,751,YouTube Music
2801,22,2024-09-10,13517,Deezer
2802,25,2024-07-31,8315,Deezer
2803,13,2024-06-27,4768,Spotify
2804,4,2024-09-20,6894,Deezer
2805,23,2024-07-24,9203,YouTube Music
2806,24,2024-07-19,5254,Apple Music
2807,12,2024-06-01,9345,Apple Music
2808,30,2024-07-04,10988,Spotify
2809,25,2024-08-12,8064,Spotify
2810,23,2024-06-27,8588,Apple Music
2811,10,2024-07-11,379,Deezer
2812,13,2024-09-10,6911,YouTube Music
2813,20,2024-07-05,7252,YouTube Music
2814,8,2024-08-11,1538,Spotify
2815,27,2024-07-06,4860,YouTube Music
2816,25,2024-06-14,14810,Apple Music
2817,4,2024-09-16,5955,Deezer
2818,17,2024-08-31,14566,Apple Music
2819,25,2024-09-24,7885,Deezer
2820,22,2024-07-11,1930,Apple Music
2821,28,2024-07-28,2076,Spotify
2822,16,2024-07-01,9800,Spotify
2823,18,2024-07-03,10128,YouTube Music
2824,3,2024-08-06,7716,Spotify
2825,8,2024-06-05,5712,Deezer
2826,1,2024-07-04,4944,Spotify
2827,7,2024-07-25,2499,YouTube Music
2828,14,2024-09-13,7450,Apple Music
2829,5,2024-07-29,12967,Spotify
2830,15,2024-06-04,6071,Apple Music
2831,17,2024-08-10,7761,Deezer
2832,25,2024-06-22,9539,Spotify
2833,5,2024-06-26,1477,YouTube Music
2834,19,2024-08-26,12354,YouTube Music
2835,10,2024-08-13,11594,Apple Music
2836,30,2024-09-04,1213,Spotify
2837,26,2024-06-05,4489,YouTube Music
2838,24,2024-09-25,7853,YouTube Music
2839,18,2024-08-29,13780,Spotify
2840,27,2024-06-13,14983,YouTube Music
2841,2,2024-06-17,3197,Spotify
2842,11,2024-09-22,13796,YouTube Music
2843,27,2024-09-22,12538,Apple Music
2844,1,2024-06-02,6829,Apple Music
2845,13,2024-09-23,5411,Deezer
2846,21,2024-07-10,12035,Apple Music
2847,8,2024-08-24,7422,Deezer
2848,24,2024-08-02,2853,Apple Music
2849,13,2024-09-12,3198,Apple Music
2850,28,2024-07-19,13633,YouTube Music
2851,19,2024-09-26,8198,Deezer
2852,11,2024-08-24,360,Apple Music
2853,1,2024-08-29,564,Spotify
2854,21,2024-06-09,2928,Spotify
2855,5,2024-07-07,9192,Apple Music
2856,24,2024-08-03,12502,YouTube Music
2857,20,2024-06-09,3937,Deezer
2858,27,2024-08-02,4746,Apple Music
2859,21,2024-09-16,9348,Deezer
2860,22,2024-08-14,12795,Deezer
2861,19,2024-08-02,12702,YouTube Music
2862,18,2024-07-07,6723,Deezer
2863,22,2024-08-18,9576,Spotify
2864,15,2024-09-02,6562,Apple Music
2865,6,2024-06-01,7929,Apple Music
2866,5,2024-06-29,5792,YouTube Music
2867,3,2024-08-21,5242,Spotify
2868,29,2024-08-30,9207,YouTube Music
2869,22,2024-07-28,4348,Spotify
2870,23,2024-07-01,9735,Deezer
2871,12,2024-06-19,1266,YouTube Music
2872,25,2024-08-08,10863,Apple Music
2873,10,2024-08-21,13734,Spotify
2874,21,2024-07-10,2117,Spotify
2875,16,2024-08-09,11245,YouTube Music
2876,1,2024-07-18,661,Apple Music
2877,28,2024-07-20,14946,Deezer
2878,30,2024-06-16,7283,Deezer
2879,14,2024-06-05,11322,Spotify
2880,28,2024-07-31,12986,Apple Music
2881,16,2024-07-06,2422,Deezer
2882,16,2024-08-13,8631,Apple Music
2883,6,2024-08-16,13780,YouTube Music
2884,5,2024-06-16,10612,Deezer
2885,25,2024-06-06,13513,Deezer
2886,5,2024-07-21,1358,YouTube Music
2887,6,2024-07-07,9769,Apple Music
2888,11,2024-09-28,2760,Deezer
2889,12,2024-08-18,4555,Apple Music
2890,21,2024-06-02,5524,Apple Music
2891,30,2024-07-05,5483,YouTube Music
2892,9,2024-07-18,9009,YouTube Music
2893,20,2024-08-02,9281,Spotify
2894,18,2024-06-14,11595,YouTube Music
2895,30,2024-08-22,2861,Spotify
2896,2,2024-06-24,12069,YouTube Music
2897,4,2024-08-08,13740,YouTube Music
2898,26,2024-09-10,8001,YouTube Music
2899,4,2024-07-10,1772,Spotify
2900,10,2024-08-27,397,Apple Music
2901,20,2024-09-26,14278,Spotify
2902,1,2024-08-12,988,YouTube Music
2903,12,2024-07-11,2037,Deezer
2904,6,2024-06-23,2596,Apple Music
2905,1,2024-08-26,14975,Apple Music
2906,6,2024-09-09,10344,Apple Music
2907,30,2024-08-04,1709,Spotify
2908,18,2024-07-28,7304,Deezer
2909,8,2024-07-11,1182,YouTube Music
2910,17,2024-07-17,7812,Deezer
2911,10,2024-09-21,6117,YouTube Music
2912,21,2024-07-04,11356,YouTube Music
2913,28,2024-06-28,5327,Deezer
2914,16,2024-06-14,3124,Spotify
2915,22,2024-09-05,758,Deezer
2916,5,2024-09-27,9280,YouTube Music
2917,3,2024-07-23,8552,Apple Music
2918,2,2024-09-18,13915,Spotify
2919,11,2024-09-22,4331,Apple Music
2920,5,2024-06-14,13068,YouTube Music
2921,1,2024-09-21,9967,Deezer
2922,19,2024-09-23,9488,Deezer
2923,17,2024-06-24,10247,Spotify
2924,29,2024-06-04,12452,Spotify
2925,29,2024-08-02,8276,Spotify
2926,29,2024-09-02,5827,Deezer
2927,29,2024-09-20,13236,Spotify
2928,23,2024-06-24,4768,Spotify
2929,14,2024-07-15,5796,Spotify
2930,7,2024-07-20,14840,Spotify
2931,27,2024-06-06,5934,YouTube Music
2932,30,2024-07-15,14304,Apple Music
2933,15,2024-06-17,7392,Spotify
2934,26,2024-08-15,10536,YouTube Music
2935,30,2024-06-19,13876,Spotify
2936,20,2024-08-08,3167,Deezer
2937,21,2024-08-23,14672,Apple Music
2938,1,2024-08-12,3979,YouTube Music
2939,5,2024-09-17,1608,Deezer
2940,9,2024-08-26,6349,Spotify
2941,28,2024-09-13,14181,Apple Music
2942,18,2024-06-17,9600,Spotify
2943,7,2024-06-13,5126,Spotify
2944,21,2024-06-07,14011,YouTube Music
2945,4,2024-08-02,7374,Apple Music
2946,14,2024-09-27,1324,YouTube Music
2947,30,2024-06-24,4927,Spotify
2948,10,2024-06-11,7946,Deezer
2949,10,2024-07-04,6936,Deezer
2950,1,2024-08-28,352,YouTube Music
2951,12,2024-08-27,1907,Deezer
2952,17,2024-09-19,4718,Deezer
2953,26,2024-08-13,8442,YouTube Music
2954,14,2024-07-25,8543,YouTube Music
2955,10,2024-09-27,940,YouTube Music
2956,18,2024-09-23,5286,YouTube Music
2957,9,2024-07-10,8365,YouTube Music
2958,30,2024-09-13,14312,YouTube Music
2959,2,2024-07-26,2746,Spotify
2960,9,2024-08-11,4710,Apple Music
2961,17,2024-06-11,14084,YouTube Music
2962,29,2024-06-05,2503,YouTube Music
2963,15,2024-07-06,8735,Spotify
2964,6,2024-08-27,14090,Apple Music
2965,8,2024-07-21,4386,Spotify
2966,27,2024-09-14,12389,Spotify
2967,20,2024-07-30,13763,YouTube Music
2968,25,2024-09-15,669,Apple Music
2969,21,2024-08-02,10672,Apple Music
2970,22,2024-09-02,10315,YouTube Music
2971,11,2024-06-22,3035,Apple Music
2972,10,2024-07-06,13938,YouTube Music
2973,11,2024-08-15,13555,Deezer
2974,9,2024-09-29,6690,YouTube Music
2975,7,2024-07-07,12911,YouTube Music
2976,26,2024-07-26,12212,YouTube Music
2977,29,2024-07-08,3678,YouTube Music
2978,5,2024-07-17,11373,YouTube Music
2979,29,2024-09-09,8176,Deezer
2980,13,2024-08-04,1779,YouTube Music
2981,18,2024-09-28,14728,Apple Music
2982,30,2024-08-18,5395,Deezer
2983,10,2024-08-06,9986,Spotify
2984,4,2024-08-11,14686,Deezer
2985,22,2024-09-28,2017,YouTube Music
2986,25,2024-07-29,1109,YouTube Music
2987,19,2024-09-18,10102,YouTube Music
2988,4,2024-06-04,3907,Spotify
2989,16,2024-08-03,1300,Deezer
2990,24,2024-08-13,14425,Deezer
2991,19,2024-06-10,7291,Apple Music
2992,10,2024-08-05,4106,Apple Music
2993,14,2024-09-17,1863,Deezer
2994,5,2024-06-10,2463,Deezer
2995,8,2024-09-03,9589,YouTube Music
2996,29,2024-08-26,2460,Apple Music
2997,15,2024-08-17,12046,YouTube Music
2998,25,2024-09-01,14282,Apple Music
2999,27,2024-09-15,13057,Spotify
3000,16,2024-08-01,2834,Apple Music
3001,10,2024-09-22,14524,Spotify
3002,10,2024-07-13,14254,YouTube Music
3003,1,2024-07-21,6942,Spotify
3004,4,2024-07-13,2875,Deezer
3005,24,2024-08-27,12118,Deezer
3006,11,2024-07-14,14901,Deezer
3007,21,2024-07-20,6002,YouTube Music
3008,5,2024-09-27,6212,YouTube Music
3009,3,2024-07-21,8284,YouTube Music
3010,3,2024-09-19,2200,Deezer
3011,30,2024-07-13,6507,Deezer
3012,22,2024-07-13,1269,YouTube Music
3013,30,2024-07-09,1473,Apple Music
3014,21,2024-06-30,4593,Deezer
3015,22,2024-09-06,4605,YouTube Music
3016,29,2024-08-25,3423,YouTube Music
3017,18,2024-06-25,13299,Spotify
3018,1,2024-06-16,13887,Spotify
3019,30,2024-09-27,13168,Spotify
3020,3,2024-08-28,6546,Apple Music
3021,23,2024-07-26,10551,Apple Music
3022,15,2024-06-22,5043,Deezer
3023,4,2024-08-13,3378,Deezer
3024,6,2024-07-15,5935,Apple Music
3025,17,2024-08-10,8470,Spotify
3026,11,2024-06-07,4501,Deezer
3027,18,2024-09-13,9751,Deezer
3028,24,2024-07-17,7639,Apple Music
3029,24,2024-06-30,5657,Deezer
3030,2,2024-06-10,3754,Deezer
3031,19,2024-06-19,1842,YouTube Music
3032,8,2024-06-17,9273,Deezer
3033,14,2024-08-14,11472,Apple Music
3034,7,2024-08-11,4692,Apple Music
3035,30,2024-06-16,10791,Apple Music
3036,26,2024-06-12,2830,Deezer
3037,3,2024-09-12,6299,YouTube Music
3038,19,2024-06-20,2124,Deezer
3039,2,2024-09-20,9492,Spotify
3040,27,2024-08-10,11357,YouTube Music
3041,12,2024-08-14,4994,Apple Music
3042,12,2024-09-12,6521,YouTube Music
3043,26,2024-08-22,4937,Deezer
3044,27,2024-08-26,6501,YouTube Music
3045,30,2024-06-30,14380,Spotify
3046,7,2024-09-12,10858,Apple Music
3047,12,2024-06-21,7286,YouTube Music
3048,7,2024-09-03,454,Deezer
3049,23,2024-07-02,2174,Deezer
3050,22,2024-08-05,8357,YouTube Music
3051,4,2024-08-13,14751,Apple Music
3052,25,2024-06-23,11058,Deezer
3053,19,2024-07-18,14392,YouTube Music
3054,11,2024-09-01,12382,YouTube Music
3055,9,2024-06-25,10091,Deezer
3056,26,2024-08-07,2951,Apple Music
3057,24,2024-08-20,13017,Deezer
3058,14,2024-08-11,11134,Deezer
3059,27,2024-08-01,9493,YouTube Music
3060,1,2024-09-04,10058,YouTube Music
3061,23,2024-09-25,4211,YouTube Music
3062,24,2024-08-28,12352,YouTube Music
3063,20,2024-06-18,6538,Spotify
3064,23,2024-06-15,583,Deezer
3065,9,2024-07-23,8095,Spotify
3066,26,2024-08-10,9640,Apple Music
3067,22,2024-09-14,1901,Apple Music
3068,9,2024-07-25,4113,Deezer
3069,11,2024-07-20,3545,Spotify
3070,21,2024-07-04,13338,YouTube Music
3071,27,2024-07-25,723,YouTube Music
3072,16,2024-07-10,3669,YouTube Music
3073,11,2024-07-07,1691,YouTube Music
3074,8,2024-08-06,10725,YouTube Music
3075,28,2024-06-05,3331,Spotify
3076,4,2024-08-07,8353,YouTube Music
3077,8,2024-08-01,12181,Spotify
3078,6,2024-06-11,11726,Spotify
3079,24,2024-06-20,10677,Apple Music
3080,14,2024-08-19,12382,Spotify
3081,2,2024-09-15,12441,Apple Music
3082,16,2024-06-07,12337,Apple Music
3083,21,2024-07-07,2952,Spotify
3084,17,2024-07-07,6433,Apple Music
3085,15,2024-07-24,13877,Spotify
3086,28,2024-08-30,14274,Spotify
3087,20,2024-09-02,2101,Deezer
3088,1,2024-07-24,9007,YouTube Music
3089,23,2024-08-15,10381,Apple Music
3090,14,2024-09-05,7555,YouTube Music
3091,1,2024-08-13,5213,Spotify
3092,2,2024-07-07,2623,Apple Music
3093,11,2024-08-27,5002,Apple Music
3094,6,2024-07-08,807,Deezer
3095,1,2024-08-29,5330,Deezer
3096,9,2024-07-25,11016,Apple Music
3097,11,2024-08-23,14311,Deezer
3098,4,2024-07-10,855,Apple Music
3099,24,2024-06-23,5861,Deezer
3100,29,2024-08-31,14982,YouTube Music
3101,13,2024-07-23,5367,Spotify
3102,1,2024-07-10,11492,YouTube Music
3103,14,2024-09-28,7416,Apple Music
3104,30,2024-06-03,11142,YouTube Music
3105,5,2024-06-21,3996,YouTube Music
3106,21,2024-08-16,8621,Apple Music
3107,1,2024-08-12,7482,Spotify
3108,11,2024-07-10,13724,Spotify
3109,7,2024-07-17,4381,Spotify
3110,8,2024-08-01,2915,Deezer
3111,15,2024-06-30,6516,Apple Music
3112,14,2024-09-22,12893,Spotify
3113,20,2024-09-08,1672,Apple Music
3114,1,2024-09-17,2193,Deezer
3115,6,2024-07-26,14945,Deezer
3116,24,2024-07-26,11154,YouTube Music
3117,18,2024-06-29,14295,Deezer
3118,24,2024-06-15,12704,Apple Music
3119,2,2024-08-04,5349,Deezer
3120,25,2024-09-20,3912,Spotify
3121,15,2024-06-22,3912,YouTube Music
3122,14,2024-09-18,9222,Spotify
3123,18,2024-07-03,10094,Deezer
3124,18,2024-09-17,5723,Apple Music
3125,18,2024-07-11,4835,Apple Music
3126,5,2024-06-10,12373,YouTube Music
3127,30,2024-07-02,3754,Deezer
3128,20,2024-06-15,3077,YouTube Music
3129,18,2024-08-21,884,Spotify
3130,6,2024-09-08,10235,Apple Music
3131,11,2024-08-27,3058,YouTube Music
3132,7,2024-08-19,3721,Apple Music
3133,19,2024-09-24,14110,Apple Music
3134,22,2024-08-09,3185,Apple Music
3135,3,2024-08-13,10395,Spotify
3136,30,2024-08-21,1579,Spotify
3137,30,2024-09-10,9370,Deezer
3138,1,2024-08-19,4803,Spotify
3139,20,2024-06-19,7987,Apple Music
3140,4,2024-07-13,4436,Deezer
3141,18,2024-06-23,10863,Apple Music
3142,3,2024-07-30,5442,Deezer
3143,30,2024-06-16,6566,YouTube Music
3144,8,2024-07-28,6953,YouTube Music
3145,1,2024-09-18,2172,Spotify
3146,24,2024-07-29,12393,YouTube Music
3147,2,2024-06-26,10389,Deezer
3148,13,2024-09-01,10921,YouTube Music
3149,28,2024-09-09,8267,Spotify
3150,9,2024-07-04,10293,Apple Music
3151,9,2024-06-20,2150,Deezer
3152,11,2024-07-20,3177,Deezer
3153,2,2024-07-23,13060,Deezer
3154,27,2024-06-18,4874,Apple Music
3155,7,2024-07-17,1273,Spotify
3156,30,2024-08-06,4213,YouTube Music
3157,3,2024-07-01,9426,Deezer
3158,11,2024-09-13,10911,Spotify
3159,18,2024-08-09,1076,Spotify
3160,3,2024-08-10,2593,Spotify
3161,2,2024-08-09,9675,Deezer
3162,24,2024-07-23,7071,Spotify
3163,1,2024-09-08,10252,Deezer
3164,20,2024-06-10,9975,YouTube Music
3165,7,2024-09-11,6584,Deezer
3166,19,2024-06-15,4937,Deezer
3167,12,2024-06-03,9388,YouTube Music
3168,10,2024-09-08,13945,YouTube Music
3169,16,2024-08-10,13646,YouTube Music
3170,11,2024-06-16,1750,Apple Music
3171,9,2024-06-20,5129,YouTube Music
3172,17,2024-07-31,10144,Apple Music
3173,11,2024-06-06,10926,YouTube Music
3174,15,2024-08-16,5203,YouTube Music
3175,21,2024-08-02,14438,Deezer
3176,18,2024-09-26,8698,YouTube Music
3177,4,2024-06-03,11142,YouTube Music
3178,8,2024-06-30,5811,Spotify
3179,10,2024-06-22,8091,YouTube Music
3180,11,2024-06-18,14075,YouTube Music
3181,25,2024-09-01,12320,Apple Music
3182,2,2024-09-14,9841,Deezer
3183,3,2024-06-23,12993,Deezer
3184,15,2024-08-20,1423,YouTube Music
3185,5,2024-06-03,4591,YouTube Music
3186,4,2024-09-10,4003,Deezer
3187,29,2024-06-26,13206,Deezer
3188,23,2024-08-30,3336,Apple Music
3189,23,2024-07-24,13372,YouTube Music
3190,9,2024-09-01,5756,YouTube Music
3191,12,2024-08-08,262,Apple Music
3192,8,2024-08-28,5159,YouTube Music
3193,6,2024-07-18,7397,YouTube Music
3194,22,2024-06-10,10654,Spotify
3195,12,2024-07-17,13087,Apple Music
3196,15,2024-06-19,2305,Spotify
3197,5,2024-09-15,6678,Apple Music
3198,9,2024-08-20,9135,YouTube Music
3199,21,2024-07-02,11123,Spotify
3200,21,2024-07-02,13006,YouTube Music
3201,26,2024-07-31,8008,Spotify
3202,19,2024-06-02,12005,Spotify
3203,8,2024-09-27,7028,Apple Music
3204,27,2024-09-23,3124,Spotify
3205,23,2024-07-07,8003,Deezer
3206,7,2024-09-12,561,Deezer
3207,4,2024-09-24,4569,Spotify
3208,2,2024-09-17,5479,Spotify
3209,30,2024-09-14,8587,Apple Music
3210,15,2024-06-04,7222,YouTube Music
3211,13,2024-06-06,13344,YouTube Music
3212,13,2024-08-18,13572,Spotify
3213,7,2024-09-21,14322,Spotify
3214,4,2024-06-27,2551,Spotify
3215,22,2024-07-14,6807,Deezer
3216,7,2024-08-25,5555,YouTube Music
3217,19,2024-06-26,6147,Apple Music
3218,28,2024-07-07,6922,YouTube Music
3219,21,2024-09-20,11467,Deezer
3220,20,2024-07-03,10144,Spotify
3221,23,2024-08-28,12127,Deezer
3222,8,2024-08-19,3275,YouTube Music
3223,25,2024-06-26,7849,YouTube Music
3224,14,2024-08-11,9463,Spotify
3225,5,2024-07-29,3015,Apple Music
3226,30,2024-08-16,1627,YouTube Music
3227,24,2024-08-13,8905,Apple Music
3228,7,2024-06-24,9015,Apple Music
3229,1,2024-07-28,9695,Apple Music
3230,3,2024-07-30,4074,Deezer
3231,8,2024-08-27,7598,Deezer
3232,16,2024-08-01,11392,Apple Music
3233,23,2024-09-29,6261,YouTube Music
3234,22,2024-06-12,398,YouTube Music
3235,16,2024-07-19,3114,YouTube Music
3236,20,2024-06-03,2503,YouTube Music
3237,20,2024-08-31,14883,Deezer
3238,10,2024-09-27,4133,YouTube Music
3239,29,2024-08-21,10033,Spotify
3240,2,2024-07-21,4008,Spotify
3241,24,2024-07-11,4218,Apple Music
3242,4,2024-09-18,6911,YouTube Music
3243,6,2024-06-19,9507,Deezer
3244,28,2024-08-11,12238,Spotify
3245,18,2024-06-16,12860,Deezer
3246,28,2024-08-22,2653,YouTube Music
3247,18,2024-06-16,12804,Deezer
3248,29,2024-06-20,8288,Deezer
3249,14,2024-06-21,2815,Apple Music
3250,2,2024-06-19,9176,Deezer
3251,13,2024-06-05,4218,Deezer
3252,29,2024-07-25,7025,Spotify
3253,12,2024-07-11,7657,Spotify
3254,28,2024-07-18,5942,Deezer
3255,11,2024-07-26,11479,Deezer
3256,16,2024-09-22,8717,Apple Music
3257,29,2024-07-28,7061,Apple Music
3258,15,2024-06-22,900,Spotify
3259,12,2024-08-16,2442,Spotify
3260,11,2024-07-21,7752,YouTube Music
3261,16,2024-06-07,2485,Deezer
3262,13,2024-09-21,14784,YouTube Music
3263,10,2024-07-09,14330,Apple Music
3264,28,2024-06-27,7130,Deezer
3265,12,2024-09-15,240,Spotify
3266,22,2024-06-18,7324,Spotify
3267,3,2024-07-10,14952,Deezer
3268,22,2024-06-22,9337,Apple Music
3269,14,2024-09-28,3812,Spotify
3270,20,2024-08-25,9283,Spotify
3271,29,2024-07-25,9013,Deezer
3272,25,2024-07-04,10445,YouTube Music
3273,13,2024-06-30,8554,Deezer
3274,24,2024-07-19,1640,Spotify
3275,19,2024-09-13,8580,Apple Music
3276,6,2024-09-25,14536,YouTube Music
3277,14,2024-06-23,11638,YouTube Music
3278,13,2024-07-23,8699,Apple Music
3279,24,2024-08-06,3949,Spotify
3280,5,2024-07-04,813,Deezer
3281,24,2024-08-18,8952,Apple Music
3282,12,2024-09-06,1360,Deezer
3283,24,2024-08-23,2784,Spotify
3284,23,2024-06-14,2296,Apple Music
3285,17,2024-07-28,5878,YouTube Music
3286,7,2024-08-29,6923,YouTube Music
3287,19,2024-08-24,239,Deezer
3288,26,2024-09-22,6168,Apple Music
3289,4,2024-07-21,8283,Apple Music
3290,17,2024-06-17,14598,Apple Music
3291,25,2024-08-01,14533,Apple Music
3292,13,2024-08-22,14314,YouTube Music
3293,25,2024-08-03,5052,Deezer
3294,3,2024-07-19,486,Apple Music
3295,30,2024-09-25,14541,Deezer
3296,20,2024-08-05,3078,Deezer
3297,11,2024-06-25,3257,YouTube Music
3298,4,2024-09-16,3867,Apple Music
3299,21,2024-06-04,7955,YouTube Music
3300,7,2024-08-12,14956,Spotify
3301,12,2024-07-26,2967,Spotify
3302,9,2024-06-30,9383,Spotify
3303,9,2024-09-16,8793,YouTube Music
3304,25,2024-09-22,3895,Apple Music
3305,2,2024-09-17,11428,Deezer
3306,1,2024-06-05,3575,YouTube Music
3307,10,2024-09-10,14414,Deezer
3308,29,2024-06-14,5912,Spotify
3309,15,2024-07-29,7848,YouTube Music
3310,19,2024-06-02,11454,YouTube Music
3311,2,2024-08-26,14848,YouTube Music
3312,22,2024-09-24,14381,Deezer
3313,22,2024-08-23,3825,Spotify
3314,4,2024-06-02,9450,Deezer
3315,26,2024-07-09,316,YouTube Music
3316,8,2024-08-11,12267,Spotify
3317,11,2024-09-07,8028,Spotify
3318,8,2024-09-12,8301,Spotify
3319,15,2024-07-07,361,Deezer
3320,29,2024-09-20,13391,Deezer
3321,14,2024-06-04,14879,Deezer
3322,24,2024-09-24,12042,Spotify
3323,19,2024-07-10,2823,YouTube Music
3324,21,2024-09-04,9240,Apple Music
3325,25,2024-06-05,994,YouTube Music
3326,6,2024-06-25,6853,Apple Music
3327,24,2024-07-18,11022,Spotify
3328,20,2024-06-23,6226,Spotify
3329,6,2024-08-13,6898,Deezer
3330,23,2024-08-25,2449,Apple Music
3331,16,2024-07-27,5973,Spotify
3332,5,2024-08-30,954,Deezer
3333,29,2024-09-26,12832,Deezer
3334,2,2024-09-10,11750,Deezer
3335,6,2024-07-30,10058,Spotify
3336,30,2024-08-04,8758,Spotify
3337,2,2024-08-11,12160,Spotify
3338,19,2024-07-18,1585,YouTube Music
3339,17,2024-09-28,11260,Apple Music
3340,23,2024-06-23,9550,Apple Music
3341,7,2024-08-03,7142,Deezer
3342,9,2024-08-09,14008,YouTube Music
3343,7,2024-07-07,10060,Deezer
3344,16,2024-08-30,5950,Apple Music
3345,20,2024-06-15,971,Apple Music
3346,14,2024-07-24,14048,YouTube Music
3347,4,2024-06-07,13733,Deezer
3348,21,2024-06-07,7757,Apple Music
3349,12,2024-09-28,13983,Spotify
3350,6,2024-07-22,14595,Apple Music
3351,18,2024-08-01,14356,Spotify
3352,28,2024-06-10,1532,YouTube Music
3353,5,2024-07-03,11092,Spotify
3354,21,2024-06-01,7264,Deezer
3355,8,2024-08-17,2033,Deezer
3356,14,2024-08-11,12701,Apple Music
3357,1,2024-07-01,8656,Spotify
3358,21,2024-07-18,2744,Spotify
3359,5,2024-09-26,715,YouTube Music
3360,25,2024-08-06,9176,YouTube Music
3361,1,2024-08-07,11292,Spotify
3362,9,2024-07-24,342,Spotify
3363,27,2024-07-28,5381,Apple Music
3364,29,2024-09-02,5725,Apple Music
3365,4,2024-06-18,5540,Spotify
3366,26,2024-08-08,6651,Spotify
3367,15,2024-06-13,5250,Deezer
3368,30,2024-08-16,9899,YouTube Music
3369,12,2024-09-15,6965,Deezer
3370,12,2024-09-09,8221,Deezer
3371,8,2024-06-18,9022,YouTube Music
3372,23,2024-06-28,9156,Spotify
3373,5,2024-09-16,4558,Spotify
3374,22,2024-06-28,14862,Apple Music
3375,20,2024-09-02,8850,YouTube Music
3376,25,2024-08-06,13827,Apple Music
3377,19,2024-08-20,3200,YouTube Music
3378,17,2024-06-26,1123,YouTube Music
3379,17,2024-07-13,14855,Spotify
3380,12,2024-08-29,3218,Spotify
3381,10,2024-07-18,5847,YouTube Music
3382,17,2024-07-16,5169,Deezer
3383,5,2024-06-27,5928,YouTube Music
3384,12,2024-08-05,8454,Spotify
3385,21,2024-06-19,4840,Deezer
3386,29,2024-06-30,4838,Apple Music
3387,16,2024-08-04,332,Apple Music
3388,18,2024-06-03,9800,Apple Music
3389,3,2024-08-30,12447,Deezer
3390,21,2024-09-07,12234,Apple Music
3391,3,2024-07-18,13414,YouTube Music
3392,25,2024-06-07,13536,Deezer
3393,21,2024-07-14,14823,Spotify
3394,29,2024-07-25,14099,Apple Music
3395,23,2024-07-16,4964,Spotify
3396,10,2024-09-22,4193,Apple Music
3397,12,2024-09-01,8085,Deezer
3398,13,2024-06-24,8078,Apple Music
3399,3,2024-08-13,6204,Spotify
3400,11,2024-09-15,2520,Apple Music
3401,1,2024-06-24,13636,YouTube Music
3402,11,2024-09-03,3756,Spotify
3403,17,2024-09-21,1711,Spotify
3404,26,2024-09-01,13970,YouTube Music
3405,3,2024-08-24,11462,Deezer
3406,8,2024-07-21,14254,Spotify
3407,2,2024-07-12,8904,Apple Music
3408,5,2024-07-10,12646,Deezer
3409,2,2024-07-06,10787,Apple Music
3410,26,2024-07-12,1593,YouTube Music
3411,20,2024-08-23,2722,Apple Music
3412,5,2024-08-05,10251,YouTube Music
3413,25,2024-08-14,10915,Spotify
3414,2,2024-09-28,1558,Apple Music
3415,13,2024-09-06,12601,Deezer
3416,28,2024-07-10,9100,Apple Music
3417,9,2024-09-22,10186,Apple Music
3418,12,2024-06-01,10874,Apple Music
3419,11,2024-07-26,5087,Spotify
3420,10,2024-06-04,14335,YouTube Music
3421,29,2024-06-21,8876,Spotify
